page_url,image_url,tvshow_title,description,genre,year,director,actors,rating
https://www.tvmaze.com/shows/7433/american-vice,https://static.tvmaze.com/uploads/images/original_untouched/27/68362.jpg,American Vice,Get an inside look at the world of illegal gambling. Follow those who walk the line between big risk and big reward every day.,Drama; Action; Crime,2015,,,
https://www.tvmaze.com/shows/7438/sheriff-callies-wild-west,https://static.tvmaze.com/uploads/images/original_untouched/27/68510.jpg,Sheriff Callie's Wild West,"Callie, a cat sheriff, roams around her Old West town along with her deputy, a woodpecker named Peck, and fun-loving cactus sidekick Toby. Together they watch over Nice and Friendly Corners to make sure that everyone in the frontier town follows the Cowpoke Code, a set of rules of fairness, honesty, hospitality, cooperation and hard work. Their goal is to make sure the town remains the friendliest in the West, and Callie is always ready to aid her fellow townspeople and guide them into making the right choices to help the cause. Each episode includes two original songs that enhance the story being told. Having good morals, manners and social ethics are some of what the series aims to teach young viewers on Sheriff Callie's Wild West.",Action; Adventure; Children,2013,,"Dee Bradley Baker, Jessica DiCicco, Dee Bradley Baker, Lucas Grabeel, Mandy Moore",
https://www.tvmaze.com/shows/7445/evil-con-carne,https://static.tvmaze.com/uploads/images/original_untouched/27/68560.jpg,Evil Con Carne,"Evil Con Carne is about a criminally insane brain who is attached to a bear and his disembodied stomach. Most of the jillionaire Hector con Carne's body was destroyed in an accident, but thanks to modern technology his brain and stomach were attached to a stupid, lumbering bear named Boscov. Despite Hector's circumstances he has help from other henchmen such as General Skarr and Major Doctor Ghastley. From Maxwell Atoms, creator of The Grim Adventures of Billy and Mandy. Character Guide Hector Con Carne: A very rich man whose body was blown up in an explosion all that was left of him was his brain and his stomach. they were both put into containers and put onto a bar named Boskov. Hector's ultimate goal is to conquer the world. Major Dr. Ghastly: A scientific Genius, who works for Hector Con Carne. She secretly had a Crush on Hector.",Comedy; Action,2003,,"Phil LaMarr, Grey DeLisle Griffin, Armin Shimerman, Frank Welker",6.2
https://www.tvmaze.com/shows/7449/aaron-stone,https://static.tvmaze.com/uploads/images/original_untouched/339/848141.jpg,Aaron Stone,Aaron Stone is about a teenager named Charlie Landers who is enlisted to become the real-life counterpart of his world-renowned avatar Aaron Stone from the fictional video game Hero Rising.,Action; Adventure; Children,2009,,"Kelly Blatz, David Lambert, J.P. Manoux, Tania Gunadi",
https://www.tvmaze.com/shows/7462/action-man,https://static.tvmaze.com/uploads/images/original_untouched/27/68601.jpg,Action Man,The adventures of Action Man and his friends in the fight against Doctor X.,Action; Adventure; Children,1995,,Mark Griffin,3.8
https://www.tvmaze.com/shows/7463/action-man,https://static.tvmaze.com/uploads/images/original_untouched/75/189190.jpg,Action Man,An extreme sports competitor uses his ability to instantly plan and perform death defying stunts to fight evil.,Action; Adventure; Sports,2000,,Mark Hildreth,
https://www.tvmaze.com/shows/7497/the-line,https://static.tvmaze.com/uploads/images/original_untouched/27/68962.jpg,The Line,"No heroes or villains - only cops, criminals and everyone in between. At the center of The Line are two cops who are as morally ambiguous as the criminals they pursue. Max has lost interest in conventional police work and has developed his own methods for dealing with the criminals he seems hell-bent on destroying. Donny has been almost completely torn apart by the job, yet seems dementedly optimistic in the face of his crumbling life. Their paths intertwine with Carlos, a mid-level drug dealer with an anxiety problem who is caught between warring drug suppliers and a wife who wants nothing to do with him. In Carlos Max sees an opportunity to sabotage the criminal underpinning of the entire neighborhood. Set in a suburban wasteland that could border any city, The Line is a multi-layered story woven around a group of fully human characters.",Drama; Action; Crime,2009,,"Clé Bennett, Ron White, Daniel Kash, Dwain Murphy, Linda Hamilton",
https://www.tvmaze.com/shows/7523/van-helsing,https://static.tvmaze.com/uploads/images/original_untouched/302/755126.jpg,Van Helsing,"Van Helsing centers on Vanessa Helsing, the daughter of famous vampire hunter and Dracula nemesis Abraham Van Helsing. She is resurrected five years in the future to find out that vampires have taken over the world and that she possesses unique power over them. She is humanity's last hope to lead an offensive to take back what has been lost.",Drama; Action; Horror,2016,,"Jonathan Scarfe, Kelly Overton, Aleks Paunovic, Rukiya Bernard, Christopher Heyerdahl",6.8
https://www.tvmaze.com/shows/7533/nascar-america,https://static.tvmaze.com/uploads/images/original_untouched/444/1110032.jpg,NASCAR America,"When the weekend racing action hits the checkered flag, NASCAR America feeds the appetite of fans for up-to-the-minute coverage with a weekday news, analysis and all-access series. NBC's NASCAR race announcer Rick Allen is the primary host of the series, joined by a revolving roster of guest analysts -- including former and current drivers and crew chiefs as well as NASCAR executives -- to deliver a mix of highlights, fresh perspectives and insights. Reporters Marty Snider and Kelli Stavast provide breaking news and feature coverage on drivers and race teams. The series also welcomes NBC Sports' IndyCar and Formula One on-air talent, led by race announcer Leigh Diffey, to talk about the latest news in open-wheel racing.",Action; Sports,2014,,"Rick Allen, Marty Snider, Kelli Stavast, Leigh Diffey",
https://www.tvmaze.com/shows/7572/gejmery,https://static.tvmaze.com/uploads/images/original_untouched/27/69748.jpg,Геймеры,,Action; Crime; Science-Fiction,2012,,"Павел Прилучный, Агата Муцениеце, Сергей Чирков, Евгения Лапова, Нодар Сирадзе",
https://www.tvmaze.com/shows/7574/dick-turpin,https://static.tvmaze.com/uploads/images/original_untouched/28/70236.jpg,Dick Turpin,"Dick Turpin is a British television drama series starring Richard O'Sullivan and Michael Deeks. It was created by Richard Carpenter, Paul Knight and Sydney Cole and written by Richard Carpenter, John Kane, Charles Crichton and Paul Wheeler, it was made by Gatetarn, Seacastle productions in-association with London Weekend Television between 1979 and 1982. 26 half hour episodes and one feature-length episode were filmed on location at Maidenhead in Berkshire, England.The series is loosely based on the adventures of the real 18th century highwayman Dick Turpin.",Drama; Action,1979,,"Richard O'Sullivan, Michael Deeks, Christopher Benjamin, David Daker",
https://www.tvmaze.com/shows/7577/the-streets-of-san-francisco,https://static.tvmaze.com/uploads/images/original_untouched/27/69773.jpg,The Streets of San Francisco,"The show revolved around two police officers who investigated homicides in San Francisco. The center of the series was a veteran cop and widower, Lt Mike Stone (Karl Malden), who had more than 20 years of police experience and was now assigned to the Homicide Detail of SFPD's Bureau of Inspectors. He was partnered with a young, energetic partner, Assistant Inspector Steve Keller (Michael Douglas), a college graduate, age 28, who had no police experience. Stone would become a second father to Keller as he learned the rigors and procedures of detective work.",Drama; Action; Crime,1972,,"Karl Malden, Michael Douglas",7.1
https://www.tvmaze.com/shows/7584/angel-heart,https://static.tvmaze.com/uploads/images/original_untouched/27/69879.jpg,Angel Heart,"A young Taiwanese assassin codenamed ""Glass Heart"" committed suicide by jumping off a building, and her heart was pierced by metal fence. Miraculously, her life was saved by heart transplantation. During her recovery she began to experience strange dreams, which lead her to Japan looking for the donor of her heart, who happens to be Kaori Makimura, former partner of City Hunter Ryo Saeba.The author mentioned in the first tankoubon volume that Angel Heart only shares the same characters of City Hunter but not its continuation. The events are all parallel universe, therefore it has nothing to do with City Hunter.",Action; Anime; Fantasy; Romance,2005,,"Akira Kamiya, Kawasaki Mao, Naoki Tatsuta, Megumi Ogata, Chihiro Suzuki",
https://www.tvmaze.com/shows/7587/riese-kingdom-falling,https://static.tvmaze.com/uploads/images/original_untouched/28/70039.jpg,Riese: Kingdom Falling,"Riese: Kingdom Falling is a series that takes place in Eleysia, a dying kingdom where distrust and anxiety have clouded people's minds, causing a regression into primitive ways of thinking. Rituals and mythology have resurged, and the darker side of mankind has begun to reveal itself. Riese, a wanderer, travels across the decaying land with her wolf, Fenrir. Marked as a heretic by religious group The Sect and the new Empress, Riese must evade their assassins and discover their true intentions for Eleysia.",Drama; Action; Science-Fiction,2010,,"Christine Chatelain, Emilie Ullerup, Allison Mack, Ben Cotton, Patrick Gilmore",7.0
https://www.tvmaze.com/shows/7588/istrebiteli,https://static.tvmaze.com/uploads/images/original_untouched/28/70047.jpg,Истребители,A drama about the life of young Soviet pilots during WWII.,Drama; Action; War,2013,,"Екатерина Вилкова, Дмитрий Дюжев, Олег Фомин, Николай Козак, Дмитрий Арбенин",
https://www.tvmaze.com/shows/7594/petrocelli,https://static.tvmaze.com/uploads/images/original_untouched/28/70055.jpg,Petrocelli,"Tony Petrocelli is a defense attorney who moves to Arizona with his wife, lives in a house trailer, and helps the defenseless stand trial when the law weighs against them.",Drama; Action; Crime,1974,,"Barry Newman, Susan Howard, Albert Salmi",
https://www.tvmaze.com/shows/7623/the-amazing-spider-man,https://static.tvmaze.com/uploads/images/original_untouched/28/70308.jpg,The Amazing Spider-Man,"With the powers given by the bite of a radioactive spider, a young man fights crime as a wall-crawling superhero.",Action; Adventure; Science-Fiction,1977,,"Nicholas Hammond, David White, Robert F. Simon, Chip Fields, Ellen Bry",
https://www.tvmaze.com/shows/7632/smuggler,https://static.tvmaze.com/uploads/images/original_untouched/28/70356.jpg,Smuggler,"Set in 1802, Smuggler is a fast-paced swashbuckler chronicles the adventures of ex-British naval officer turned smuggler Jack Vincent as he eludes revenue officers along the coast of England. A headstrong loner, Vincent frequently finds himself entangled in the espionage war between England and France in this early part of the Napoleon Era. Made by HTV West (Harlech Television, West) for the ITV Network.",Drama; Action; Adventure,1981,,"Oliver Tobias, Hywel Williams-Ellis, Lesley Dunlop, Peter Capell",
https://www.tvmaze.com/shows/7655/vegas-strip,https://static.tvmaze.com/uploads/images/original_untouched/28/70451.jpg,Vegas Strip,"This action-packed drama puts you up close and personal with the tough-as-nails police officers of the Las Vegas Metropolitan Police Department, giving you a never-before-seen look at the wildest street in the world. When you mix cops, party animals and a packed, sizzling Las Vegas Boulevard, the results can be explosive.",Drama; Action; Crime,2011,,,
https://www.tvmaze.com/shows/7676/monster-strike,https://static.tvmaze.com/uploads/images/original_untouched/130/325757.jpg,Monster Strike,"Ren Homura returns to his former residence, yet he feels very uncomfortable: he possesses no memory of having lived there. Without warning or his permission, a game called ""Monster Strike"" installs itself into Ren's smartphone; monsters of the game then literally fly out from his smartphone and start fighting on streets. Watching the fighting in amazement, Ren starts picking up his lost memories.",Action; Anime; Fantasy,2015,,"Yusuke Kobayashi, Kengo Kawanishi, Lynn, Jun Fukushima, Juri Kimura",
https://www.tvmaze.com/shows/7711/buck-commander,https://static.tvmaze.com/uploads/images/original_untouched/98/245446.jpg,Buck Commander,"Join current and former MLB superstars Adam LaRoche, Ryan Langerhans, Tombo Martin, Luke Bryan and Jason Aldean as they team up with 'Boss Hogg' Willie Robertson in Buck Commander. From batting practice to bow practice and outfield to in-the-field, every episode highlights the camaraderie, comedy and corporate antics of the six co-owners of the Buck Commander company. For these six friends, the end of baseball season is only the beginning. Buck Commander is as much about personality, brotherhood and humor as it is about amazing monster whitetail hunting. Outdoor Channel viewers will flock to see the wild antics, pranks and spur-of-the-moment events of this Buck Commander group. Hunting enthusiasts and sports fans will get an inside look at the on-and-off field lives of these beloved sports figures.It's a fascinating hybrid between compelling reality character-driven television and heart-pumping hunting action. Buck Commander covers this unique group of guys as they interact throughout the year -- Spring Training, batting practice between hunts, playing wiffle ball and golf, ball games, poker, and hunting contests within the group. Emotions flare as egos and personalities clash. The series will also highlight the behind-the-scenes of the making of the Buck Commander DVDs.",Action; Adventure; Nature,2010,,"Willie Robertson, Adam LaRoche",
https://www.tvmaze.com/shows/7712/the-bucks-of-tecomate,https://static.tvmaze.com/uploads/images/original_untouched/28/70944.jpg,The Bucks of Tecomate,"Hosted by renowned Whitetail Author/Hunter/Manager David Morris, Food Plot Pioneer Gary Schwarz, and Football Great Jordan Shipley, The Bucks of Tecomate take viewers across North America in pursuit of world-class whitetails… and along the way, helps sportsmen realize their own hunting dreams by sharing cutting-edge management and hunting strategies for giant whitetails.",Action; Adventure; Nature,2009,,"David Morris, Gary Schwarz, Jordan Shipley",
https://www.tvmaze.com/shows/7714/alaska-outdoors-tv,https://static.tvmaze.com/uploads/images/original_untouched/28/71030.jpg,Alaska Outdoors TV,"Shot in high-definition, Alaska Outdoors TV – produced by 59th Parallel Productions Inc. – gives viewers an open window into Alaska's remote wilderness. Alaska's best outdoor enthusiasts team up to challenge rugged terrain and often-unforgiving conditions. Cameras follow these outdoor adventurists in each episode as they explore a variety of diverse hunting and fishing opportunities in Alaska's last frontier.""It has been a crazy season,""adds executive producer Tim Delarm. ""A lot of amazing adventure was experienced and I'm really glad that I was personally there to witness places I have not been before and to capture it all on film. I'm still amazed, as an Alaskan, at the vast size and number of outdoor opportunities available to each and every one of us. I think the whole team pretty much feels that way; people are going to see this show and realize really how remote, untamed and rugged Alaska is.""",Action; Adventure; Nature,2010,,Chad Glauser,
https://www.tvmaze.com/shows/7717/rmef-team-elk,https://static.tvmaze.com/uploads/images/original_untouched/28/71054.jpg,RMEF Team Elk,"RMEF Team Elk, presented by Cabela's and hosted by Brandon Bates, focuses on elk, elk habitat and elk hunting. Season five features great storylines and adrenaline-filled hunts that spotlight the beauty of the backcountry and the importance of conservation and our hunting heritage. Featured hunts include a Fort Hood shooting victim who finally realizes his dream of hunting elk after almost losing his life in the 2009 mass shooting, a wounded warrior seeking to punch her elk tag in California and many more adventures.",Action; Adventure; Nature,2013,,"Brandon Bates, Kristy Titus",
https://www.tvmaze.com/shows/7718/dirt-trax-television,https://static.tvmaze.com/uploads/images/original_untouched/28/71056.jpg,Dirt Trax Television,"With four successful seasons of programming and unquestionable growth in viewer numbers, Dirt Trax Television continues to answer the demand of ATV and UTV enthusiasts across North America. Hosted by Luke Lester, AJ Lester and Mark Lester, each episode of Dirt Trax Television is meticulously produced, expertly filmed and ultimately in a league of its own. Dirt Trax Television has become ""must watch"" television for North American ATV and UTV enthusiasts. Each episode of Dirt Trax Television features in-depth reviews of the latest ATVs and side-by-side off-road vehicles, destination guides comprised of spectacular scenery, in-shop technical upgrades and maintenance features, instruction on responsible riding practices, discussion of open land access issues along with human interest stories from the exciting world of off-road adventure. Dirt Trax Television has and will continue to attract and retain viewers by virtue of its unique, informative, engaging and entertaining format.",Drama; Action; Adventure,2014,,"Luke Lester, AJ Lester",
https://www.tvmaze.com/shows/7719/the-flush,https://static.tvmaze.com/uploads/images/original_untouched/33/83404.jpg,The Flush,The Flush will make your heart thump! The Flush takes upland hunting and the work of Pheasants Forever to new heights on Outdoor Channel. Emmy award-winning hosts Bill Sherck and Ron Schara team up to guide viewers on some of North America's most profound and most exciting hunts. Each trip highlights the work and dedication of Pheasants Forever supporters and promotes the mission of the nation's most efficient conservation organization. Be prepared to be surprised! The Flush documents bird hunts like you've never seen before!,Action; Adventure; Nature,2012,,"Bill Sherck, Ron Schara, Travis Frank",
https://www.tvmaze.com/shows/7720/the-fowl-life-with-chad-belding,https://static.tvmaze.com/uploads/images/original_untouched/32/80902.jpg,The Fowl Life with Chad Belding,"The Fowl Life with Chad Belding follows host Chad Belding through America's flyways in pursuit of meeting and connecting with the American Hunter. Chad continually learns that waterfowl hunting is the common denominator that brings him and so many friends, new and old, together each year. Viewers are welcomed into each part of the journey from the pre-season preparation, long road trips, tips and tactics, world-class duck and goose footage, and behind the scenes of duck and goose camps across the country. Mother nature truly is the backdrop of The Fowl Life and each and every episode is directed towards showing humility and admiration for her and all of her creatures the team hunts. Join Chad as he learns what it means to be an American Hunter, and all the walks of life that encompass it.",Action; Adventure; Nature,2009,,Chad Belding,
https://www.tvmaze.com/shows/7721/western-extreme,https://static.tvmaze.com/uploads/images/original_untouched/28/71085.jpg,Western Extreme,"Each week, Jim Burnworth takes you all over the world as he hunts big game. In his upcoming season he will be hunting throughout Alaska, Canada, Mexico, North America and South Africa. He is both a bow and rifle hunter and definitely keeps us entertained as we follow him through his adventures all in high-definition. This year Jim's guests include the famous and incredible hunting and gun rights activist Ted Nugent along with Keith Mark from MacMillan River on an awesome moose hunt in the Yukon. Ray Bunney, of Adventures Abroad, goes on some very tense and exciting safaris in Africa. He also has some more hunts with his family, his sons travel to various locations with him and he also takes his oldest daughter on a whitetail hunt that you won't want to miss.Jim, through his production company, Media Jungle, produces several shows for Outdoor Channel as well as multiple commercials within the outdoor industry. Jim's crew with their 1080p High Definition Cameras travel with him in order to capture every minute of Jim's hunting experience. Media Jungle's commitment to top quality programming puts Western Extreme in a class of its own. This year promises to be once again, educational as well as entertaining as Jim takes you along with him on some of the most exciting hunts for some of the biggest game on TV. Lots of BIG GAME all taken fair chase, you won't want to miss what is coming this year with Jim Burnworth and he's only on Outdoor Channel, America's Leader in Outdoor TV.",Action; Adventure; Nature,2006,,Jim Burnworth,
https://www.tvmaze.com/shows/7722/solo-hunter,https://static.tvmaze.com/uploads/images/original_untouched/28/71100.jpg,SOLO Hunter,"SOLO Hunter in its raw form is the pure reality of hunting for an adventure and often times survival. By removing the element of production teams and cameramen, SOLO Hunter has eliminated the disconnect between hunter and viewer. You see the hunts as they do. You go with them as they hunt, kill, eat, sleep and survive in some of the world's most inclement weather and treacherous terrain. As hosts Tim Burnett and Remi Warren take you on a personalized and intimate adventure, the walls of personal comfort zones are broken down. Burnett and Warren take a non-traditional approach to documenting their adventures. Even though the filming is different, the way they hunt is very familiar to millions of hunters throughout the world. ""On Your Own"" and ""Do It Yourself"" are common phrases among hunters in taverns and man room's throughout the world – their desire is to show the experience of the hunt as it actually happens in a documentary SOLO film style – from the day you think of going on the hunt till the day you load your meat in the locker.",Action; Adventure; Nature,2010,,"Tim Burnett, Remi Warren",
https://www.tvmaze.com/shows/7724/under-wild-skies,https://static.tvmaze.com/uploads/images/original_untouched/28/71124.jpg,Under Wild Skies,"For more than 17 years, Under Wild Skies has taken viewers on the best big-game hunts worldwide – from Alaska to Zimbabwe and everywhere in between. Join host Tony Makris on an African Safari adventure unlike any other. Featuring exciting big-game hunts in Mozambique and Botswana, experience the splendor and beauty that only the continent of Africa can bring. Watch Under Wild Skies, Saturday 8:30 pm ET, only on the Outdoor Channel.",Action; Adventure; Nature,1998,,Tony Makris,
https://www.tvmaze.com/shows/7727/steves-outdoor-adventures-tv,https://static.tvmaze.com/uploads/images/original_untouched/39/98138.jpg,Steve's Outdoor Adventures TV,Steve's Outdoor Adventures TV is an Adventure big game hunting television show that exclusively features western big game hunting under free range and fair chase hunting conditions with the top outfitters and guides across North America. Follow Steve West as he travels to adventure destinations around the world hunting big game! See his exact GPS coordinates and follow his daily posts from the field on Steve West's Adventure Mapshare Page.,Action; Adventure; Nature,2008,,Steve West ,
https://www.tvmaze.com/shows/7729/livvagterne,https://static.tvmaze.com/uploads/images/original_untouched/28/71128.jpg,Livvagterne,"The Danish national police branch PET is in charge of personal protection, mainly of politicians &amp; the royal family. That also involves preventive work concerning terrorism, stalking etc. Meanwhile several team members must keep on top of personal concerns, such as ethnic background-related concerns and relational troubles at home.",Drama; Action; Crime,2009,,"Cecilie Stenspil, Ellen Hillingsø, Søren Vejby, André Babikian, Thomas W. Gabrielsson",
https://www.tvmaze.com/shows/7748/creepy-crawlers,https://static.tvmaze.com/uploads/images/original_untouched/28/71650.jpg,Creepy Crawlers,"Chris, a normal teenager, accidentally stumbles upon a box of green super-ooze, which, when opened, releases the five undead Creepy Crawler Commandos, Superheroes with innards showing and special afterlife powers. But evil magician Gugengrime steals the goo, and uses it to make his own army of Creepy Crawler monsters to help him take over the world. Chris and his new friends must fight Gugengrime to save the planet.",Comedy; Action; Adventure,1994,,,
https://www.tvmaze.com/shows/7749/kurtlar-vadisi-pusu,https://static.tvmaze.com/uploads/images/original_untouched/28/71185.jpg,Kurtlar Vadisi Pusu,"A continuation series of Osman Sinav's The Wolves of the Valley. This produce focuses on politics, National Security and Regional Middle East problems. The Wolves of The Valley: Ambush serie also attracts attention by two film; The Wolves of the Valley: Iraq and the Wolves of the Valley: Palestine.",Drama; Action; Crime,2007,,"Necati Şaşmaz, Cahit Kayaoğlu, Ali Buhara Mete, Ayşe Çiğdem Batur, Ertuğrul Şakar",
https://www.tvmaze.com/shows/7757/american-gladiators,https://static.tvmaze.com/uploads/images/original_untouched/28/71429.jpg,American Gladiators,"American Gladiators celebrates the everyday, true American heroes - weekend warriors who excel and take pride in their physical fitness. These contestants will go up against the show's gladiators - charismatic and eclectic warriors - in the ultimate David &amp; Goliath battle. As in the traditional American Gladiators franchise, everyday amateur athletes compete against action stars and stunt professionals in contests of physical strength and endurance. The series will include such classic events as The Joust, The Wall, Hang Tough and the Eliminator. The iconic event/competition show returns with a fresh modern reinvention for the 21st century. Using splashy twists including special effects, water skills and the latest technology, the classic games will be upgraded with even higher thrills, impact, energy and spectacle.",Action; Sports,2008,,"Gina Carano, Alex Castro, Beth Horn, Don Yates, Jesse Justice Smith, Jr.",6.5
https://www.tvmaze.com/shows/7758/battle-of-the-planets,https://static.tvmaze.com/uploads/images/original_untouched/28/71432.jpg,Battle of the Planets,"Battle of the Planets is an American adaptation of the Japanese anime series Science Ninja Team Gatchaman. Of the 105 original Gatchaman episodes, 85 were used in the Battle of the Planets adaptation, produced by Sandy Frank Entertainment.Battle of the Planets cast five young people as G-Force, consisting of Mark, Jason, Princess, Keyop, and Tiny. G-Force protects Earth from planet Spectra and other attacks from beyond space. The most prominent field commander of the Spectra forces was a villainous, masked individual known as Zoltar. Zoltar would receive his orders directly from a being he would refer to as ""Luminous One"". The Luminous One would appear as a ghost-like, disembodied, floating head. Who, or what this being actually was, is never explained in any detail throughout the series.The main ship of the G-Force team was called the Phoenix, which could carry, transport and deploy four smaller vehicles, each operated by one team member. The four vehicles included a futuristic race car with various hidden weapons driven by Jason; this vehicle was concealed within the Phoenix's nosecone. The ""galacti-cycle"", a futuristic motor cycle the Princess rode, was stored within the left wing capsule of the Phoenix. Keyop's ""Space Bubble"", an all-terrain, tank-like vehicle capable of VTOL as well as being a submersible craft, was held in the right storage capsule of the Phoenix. And lastly, a futuristic jet fighter Mark pilots was stored in the top rear section of the Phoenix command island structure, and which used its tail fin to make up the center tail fin of the Phoenix. The fifth crew member, Tiny, was assigned to pilot the Phoenix rather than one of the detachable craft.A regularly featured plot device was the transformation of the Phoenix into a flaming bird-shaped craft able to handle virtually any exceptional situation by functioning as a sort of giant, super blowtorch called the Fiery Phoenix. The Phoenix's primary weapon was a supply of rockets called ""TBX missiles"" in the series. It also occasionally flaunted a powerful solar-powered energy blaster, although the team had the misfortune of choosing very cloudy days to use it.The G-Force team themselves would use a combination of martial arts skill, ninja-like weapons, and their ""cerebonic"" powers to dispatch hordes of enemy soldiers and overcome other obstacles. Their bird-like costumes include wing-like capes that could fan out and function nearly identically to parachutes and/or wing suits, enabling the G-Force members to drift or glide down to safety from heights which would otherwise prove fatal.The G-Force members stay in contact through a wrist-band communicator device which also serves as a way for them to change instantly into their G-Force uniforms or back into their civilian clothes. Other weapons seen displayed by various team members include: Mark's sonic boomerang, a bird-shaped boomerang with razor sharp wings; Jason's and Tiny's multi-purpose gadget guns, which can be outfitted with grappling hook and line, drill bits, etc.; and Keyop's and Princess's yo-yo bombs, which could be used as bolas, darts, and explosive devices. Other weapons include feathers with a sharpened steel quill that could be used as deadly throwing darts, and mini-grenades shaped like ball bearings with spike studs.",Action; Adventure; Science-Fiction,1978,,"Casey Kasem, Ronny Schell, Janet Waldo, Alan Young, Keye Luke",5.2
https://www.tvmaze.com/shows/7788/astro-boy,https://static.tvmaze.com/uploads/images/original_untouched/79/197961.jpg,Astro Boy,"The 1963 black &amp; white version of Astro Boy was the first anime to cross the Pacific and penetrate American television. It was highly successful as it drew the highest ratings at that time. It was later taken off the air in 1966 as it completed its 104 episode run (193 episodes in Japan) and was losing its popularity due to its non-colour and ""depressing"" themes and story lines. In 1980 however, Astroboy was reborn in Japan and was brought back to North America in 1982 in a 51 episode colour series (52 episodes in Japan).",Action; Adventure; Children,1963,,,7.8
https://www.tvmaze.com/shows/7789/astro-boy,https://static.tvmaze.com/uploads/images/original_untouched/28/71657.jpg,Astro Boy,It is the year 2030 and a brilliant robotics engineer creates a robotic boy with robotic powers in the image of his own dead son and his name is Astro Boy. The show examines the robotic boy's adventures as he comes to terms with living among humans.,Action; Adventure; Children,1980,,Hisashi Katsuda,7.8
https://www.tvmaze.com/shows/7790/astro-boy,https://static.tvmaze.com/uploads/images/original_untouched/540/1352323.jpg,Astro Boy,"Astro Boy tells the story of a youthful robot boy named Astro, modeled after the deceased son of research scientist, Dr. Tenma. Originally intended to be kept a secret, the atomic-powered robot becomes a reluctant superhero who fights for justice and peace for humans and robots alike. Created in Metro City he lives among a 'retro-futuristic' society populated by humans and robots. His creator Dr. Tenma, head of the Ministry of Science, builds Astro in his son's image. Astro never can fill the void that Dr. Tenma feels over the loss of his son. Astro Boy (2004) is a show that you can't miss. Tenma shuts down Astro, burns down the Ministry of Science and flees. Some time later, Astro is discovered by Dr. O'Shay, the new head of the Ministry. Dr. O'Shay takes in Astro and serves as his mentor.",Action; Adventure; Science-Fiction,2003,,,7.2
https://www.tvmaze.com/shows/7792/captain-z-ro,https://static.tvmaze.com/uploads/images/original_untouched/28/71660.jpg,Captain Z-Ro,"Captain Z-Ro pronounced ""Zero"", is an American children's television show that ran locally onKRON in San Francisco beginning in November 1951, and was later nationally syndicated in the United States, ending its run of original episodes on June 10, 1956. It remained in syndication until 1960. Modeled on the science fiction space operas popular at the time (cf. Captain Video and Space Patrol), it featured sets and costumes emulating the futuristic designs of Buck Rogers and Flash Gordon.Scientist Captain Z-Ro, working in his remote laboratory, safeguarded mankind and history from impending harm. He had a time machine, the ZX-99, both to view history and to send someone back in time. Each week, he and his teenage assistant Jet would view an episode in time and inevitably see that some event was unfolding contrary to history (e.g.,King John not signing the Magna Carta). Captain Z-Ro would then send Jet back in time to intervene and ensure that history played out as originally recorded. Over the years, plots involved Z-Ro and Jet rescuing a wide range of historical figures, including Genghis Khan, Marco Polo, Magellan, William the Conqueror, and Daniel Boone.Like early episodes of Doctor Who, which premiered in the UK more than a decade later, most episodes were melodramatic history lessons for children. No serious effort was made to explain how the time machine worked, and time travel conundra (such as the grandfather paradox) were likewise glossed over. Each week after the last commercial, the announcer would intone: ""Be sure to be standing by when we again transmit you to the remote location on planet Earth where Captain Z-Ro and his associates will conduct another experiment in time and space"".",Action; Adventure; Science-Fiction,1955,,"Roy Steffens , Bruce Haynes , Jack Cahill ",
https://www.tvmaze.com/shows/7799/like-share-die,https://static.tvmaze.com/uploads/images/original_untouched/28/71712.jpg,"Like, Share, Die","Like, Share, Die is an American animated sketch comedy television series created by Mondo Media and broadcast on Fusion, premiering on January 29, 2015. Each 15-minute episode of the series features a number of short Flash cartoons created by Mondo Media, with recurring segments including Deep Space 69, Dick Figures, Chick Figures,Gundarr, Couchmates, and Kung Fu Karl.",Comedy; Action; Adventure,2015,,,
https://www.tvmaze.com/shows/7849/timecop,https://static.tvmaze.com/uploads/images/original_untouched/28/72086.jpg,Timecop,"Timecop follows the adventures of Jack Logan, a time traveler with the TEC (Time Enforcement Commission) from 2007, who hunts down rogue travelers and brings them to justice before they can alter the past. The show is based on the film ""Timecop"" (1994) starring Jean-Claude Van Damme!",Action; Crime; Science-Fiction,1997,,"Ted King, Don Stark, Cristi Conaway, Kurt Fuller",6.0
https://www.tvmaze.com/shows/7889/letzte-spur-berlin,https://static.tvmaze.com/uploads/images/original_untouched/28/72313.jpg,Letzte Spur Berlin,,Drama; Action; Adventure,2012,,"Susanne Bormann, Jasmin Tabatabai, Hans Werner Meyer, Florian Panzner",
https://www.tvmaze.com/shows/7914/vier-frauen-und-ein-todesfall,https://static.tvmaze.com/uploads/images/original_untouched/28/72448.jpg,Vier Frauen und ein Todesfall,,Drama; Action; Adventure,2005,,,
https://www.tvmaze.com/shows/8002/ekstradycja,https://static.tvmaze.com/uploads/images/original_untouched/29/73022.jpg,Ekstradycja,,Drama; Action; Crime,1995,,"Marek Konrad, Witold Dębicki, Maria Pakulnis, Małgorzata Pieczyńska, Ola Rosińska",
